,property,listing_title,is_sponsored,listing_id,listing_url,number_reviews,listing_rank,all_rank,common_icons,is_special_offer,from_rate
241,property,      Ibis Jakarta Kemayoran,False,299551,https://www.tripadvisor.com/Hotel_Review-g294229-d299551-Reviews-Ibis_Jakarta_Kemayoran-Jakarta_Java.html,413,242,"2,075",Free Wifi Free parking ,False,0
242,property,      Oria Hotel,False,1465573,https://www.tripadvisor.com/Hotel_Review-g294229-d1465573-Reviews-Oria_Hotel-Jakarta_Java.html,131,243,"2,075",Free Wifi Free parking ,False,0
243,property,      Lumire Hotel and Convention Center,False,450822,https://www.tripadvisor.com/Hotel_Review-g294229-d450822-Reviews-Lumire_Hotel_and_Convention_Center-Jakarta_Java.html,164,244,"2,075",Free Wifi Free parking ,False,0
244,property,      Best Western Senayan,False,14996545,https://www.tripadvisor.com/Hotel_Review-g294229-d14996545-Reviews-Best_Western_Senayan-Jakarta_Java.html,59,245,"2,075",Free Wifi Free parking ,False,0
245,property,      MaxoneHotels @ Glodok,False,10085083,https://www.tripadvisor.com/Hotel_Review-g294229-d10085083-Reviews-MaxoneHotels_Glodok-Jakarta_Java.html,44,246,"2,075",Free Wifi Free parking ,False,0
246,property,      Blue Sky Hotel Petamburan,False,5232859,https://www.tripadvisor.com/Hotel_Review-g294229-d5232859-Reviews-Blue_Sky_Hotel_Petamburan-Jakarta_Java.html,105,247,"2,075",Free Wifi Free parking ,False,0
247,property,      Konko Hostel,False,13992204,https://www.tripadvisor.com/Hotel_Review-g294229-d13992204-Reviews-Konko_Hostel-Jakarta_Java.html,37,248,"2,075",Free Wifi Restaurant ,False,0
248,property,      Favehotel Pluit Junction,False,3435729,https://www.tripadvisor.com/Hotel_Review-g294229-d3435729-Reviews-Favehotel_Pluit_Junction-Jakarta_Java.html,277,249,"2,075",Free Wifi Free parking ,False,0
249,property,      KINI Capsule,False,13965795,https://www.tripadvisor.com/Hotel_Review-g294229-d13965795-Reviews-KINI_Capsule-Jakarta_Java.html,23,250,"2,075",Free Wifi Free parking ,False,0
250,property,      PARK HOTEL Cawang - Jakarta,False,1784421,https://www.tripadvisor.com/Hotel_Review-g294229-d1784421-Reviews-PARK_HOTEL_Cawang_Jakarta-Jakarta_Java.html,165,251,"2,075",Free Wifi Pool ,False,0
251,property,      Ibis Budget Jakarta Menteng,False,1019262,https://www.tripadvisor.com/Hotel_Review-g294229-d1019262-Reviews-Ibis_Budget_Jakarta_Menteng-Jakarta_Java.html,272,252,"2,075",Free Wifi ,False,0
252,property,      Sampit Residence,False,4402073,https://www.tripadvisor.com/Hotel_Review-g294229-d4402073-Reviews-Sampit_Residence-Jakarta_Java.html,210,253,"2,075",Free Wifi Free parking ,False,0
253,property,      Grand Sahid Jaya Hotel,False,309113,https://www.tripadvisor.com/Hotel_Review-g294229-d309113-Reviews-Grand_Sahid_Jaya_Hotel-Jakarta_Java.html,492,254,"2,075",Free parking Pool ,False,0
254,property,      Royal Palm Hotel & Conference Center Cengkareng,False,1656793,https://www.tripadvisor.com/Hotel_Review-g294229-d1656793-Reviews-Royal_Palm_Hotel_Conference_Center_Cengkareng-Jakarta_Java.html,312,255,"2,075",Free Wifi Free parking ,False,0
255,property,      The Bellezza Suites,False,1991552,https://www.tripadvisor.com/Hotel_Review-g294229-d1991552-Reviews-The_Bellezza_Suites-Jakarta_Java.html,105,256,"2,075",Free Wifi Free parking ,False,0
256,property,      Blue Sky Pandurata Hotel,False,3186526,https://www.tripadvisor.com/Hotel_Review-g294229-d3186526-Reviews-Blue_Sky_Pandurata_Hotel-Jakarta_Java.html,66,257,"2,075",Free Wifi Free parking ,False,0
257,property,      Amaris Hotel Juanda,False,3405381,https://www.tripadvisor.com/Hotel_Review-g294229-d3405381-Reviews-Amaris_Hotel_Juanda-Jakarta_Java.html,134,258,"2,075",Free Wifi Free parking ,False,0
258,property,      Akmani Hotel,False,1501532,https://www.tripadvisor.com/Hotel_Review-g294229-d1501532-Reviews-Akmani_Hotel-Jakarta_Java.html,426,259,"2,075",Free Wifi Free parking ,False,0
259,property,      D'Hotel Jakarta,False,6925509,https://www.tripadvisor.com/Hotel_Review-g294229-d6925509-Reviews-D_Hotel_Jakarta-Jakarta_Java.html,55,260,"2,075",Free Wifi Free parking ,False,0
260,property,      Arosa Hotel Jakarta,False,15074631,https://www.tripadvisor.com/Hotel_Review-g294229-d15074631-Reviews-Arosa_Hotel_Jakarta-Jakarta_Java.html,38,261,"2,075",Free Wifi Free parking ,False,0
261,property,      Amos Cozy Hotel,False,1953973,https://www.tripadvisor.com/Hotel_Review-g294229-d1953973-Reviews-Amos_Cozy_Hotel-Jakarta_Java.html,186,262,"2,075",Free Wifi Free parking ,False,0
262,property,      POP! Hotel Airport Jakarta,False,3853687,https://www.tripadvisor.com/Hotel_Review-g294229-d3853687-Reviews-POP_Hotel_Airport_Jakarta-Jakarta_Java.html,672,263,"2,075",Free Wifi Free parking ,False,0
263,property,      Horison Arcadia Mangga Dua,False,12955338,https://www.tripadvisor.com/Hotel_Review-g294229-d12955338-Reviews-Horison_Arcadia_Mangga_Dua-Jakarta_Java.html,28,264,"2,075",Free Wifi Free parking ,False,0
264,property,      W Home Cikatomas,False,5043683,https://www.tripadvisor.com/Hotel_Review-g294229-d5043683-Reviews-W_Home_Cikatomas-Jakarta_Java.html,39,265,"2,075",Free Wifi Free parking ,False,0
265,property,      Holiday Inn Express Jakarta International Expo,False,7808224,https://www.tripadvisor.com/Hotel_Review-g294229-d7808224-Reviews-Holiday_Inn_Express_Jakarta_International_Expo-Jakarta_Java.html,181,266,"2,075",Free Wifi Free parking ,False,0
266,property,      Amaris La Codefin Kemang,False,7323344,https://www.tripadvisor.com/Hotel_Review-g294229-d7323344-Reviews-Amaris_La_Codefin_Kemang-Jakarta_Java.html,91,267,"2,075",Free Wifi Free parking ,False,0
267,property,      Somerset Grand Citra,False,636141,https://www.tripadvisor.com/Hotel_Review-g294229-d636141-Reviews-Somerset_Grand_Citra-Jakarta_Java.html,229,268,"2,075",Free Wifi Free parking ,False,0
268,property,      Royal Kuningan Hotel,False,3404333,https://www.tripadvisor.com/Hotel_Review-g294229-d3404333-Reviews-Royal_Kuningan_Hotel-Jakarta_Java.html,299,269,"2,075",Free Wifi Pool ,False,0
269,property,      Rumah Shinta,False,2656892,https://www.tripadvisor.com/Hotel_Review-g294229-d2656892-Reviews-Rumah_Shinta-Jakarta_Java.html,64,270,"2,075",Free Wifi Restaurant ,False,0
270,property,      Midtown Residence Jakarta,False,10456769,https://www.tripadvisor.com/Hotel_Review-g294229-d10456769-Reviews-Midtown_Residence_Jakarta-Jakarta_Java.html,36,271,"2,075",Free Wifi Free parking ,False,0
271,property,      The Social House,False,14100994,https://www.tripadvisor.com/Hotel_Review-g294229-d14100994-Reviews-The_Social_House-Jakarta_Java.html,18,272,"2,075",Free Wifi Restaurant ,False,0
272,property,      J Hotel,False,4886664,https://www.tripadvisor.com/Hotel_Review-g294229-d4886664-Reviews-J_Hotel-Jakarta_Java.html,105,273,"2,075",Free Wifi Free parking ,False,0
273,property,      Hotel NEO Tendean Jakarta,False,5018957,https://www.tripadvisor.com/Hotel_Review-g294229-d5018957-Reviews-Hotel_NEO_Tendean_Jakarta-Jakarta_Java.html,158,274,"2,075",Free Wifi Free parking ,False,0
274,property,      Classic Hotel,False,1766636,https://www.tripadvisor.com/Hotel_Review-g294229-d1766636-Reviews-Classic_Hotel-Jakarta_Java.html,45,275,"2,075",Free Wifi Free parking ,False,0
275,property,      Best Western Plus Kemayoran,False,5960343,https://www.tripadvisor.com/Hotel_Review-g294229-d5960343-Reviews-Best_Western_Plus_Kemayoran-Jakarta_Java.html,450,276,"2,075",Free Wifi Pool ,False,0
276,property,      La Boheme Rooms and Coffee,False,19977035,https://www.tripadvisor.com/Hotel_Review-g294229-d19977035-Reviews-La_Boheme_Rooms_and_Coffee-Jakarta_Java.html,13,277,"2,075",,False,0
277,property,      Whiz Hotel Cikini,False,6412167,https://www.tripadvisor.com/Hotel_Review-g294229-d6412167-Reviews-Whiz_Hotel_Cikini-Jakarta_Java.html,135,278,"2,075",Free Wifi Free parking ,False,0
278,property,      Pomelotel,False,3220172,https://www.tripadvisor.com/Hotel_Review-g294229-d3220172-Reviews-Pomelotel-Jakarta_Java.html,115,279,"2,075",Free Wifi Free parking ,False,0
279,property,      Topaz Residence,False,8465842,https://www.tripadvisor.com/Hotel_Review-g294229-d8465842-Reviews-Topaz_Residence-Jakarta_Java.html,29,280,"2,075",Free Wifi Restaurant ,False,0
280,property,      Orchardz Hotel Industri,False,1017528,https://www.tripadvisor.com/Hotel_Review-g294229-d1017528-Reviews-Orchardz_Hotel_Industri-Jakarta_Java.html,162,281,"2,075",Free Wifi Free parking ,False,0
281,property,      Hotel Santika Taman Mini Indonesia Indah-,False,3170747,https://www.tripadvisor.com/Hotel_Review-g294229-d3170747-Reviews-Hotel_Santika_Taman_Mini_Indonesia_Indah-Jakarta_Java.html,212,282,"2,075",Free parking Pool ,False,0
282,property,      Cabin Hotel,False,8703330,https://www.tripadvisor.com/Hotel_Review-g294229-d8703330-Reviews-Cabin_Hotel-Jakarta_Java.html,80,283,"2,075",Free Wifi Free parking ,False,0
283,property,      Jakpod Hotel,False,15692666,https://www.tripadvisor.com/Hotel_Review-g294229-d15692666-Reviews-Jakpod_Hotel-Jakarta_Java.html,12,284,"2,075",Free Wifi Restaurant ,False,0
284,property,      Bangka Bed and Breakfast,False,1390243,https://www.tripadvisor.com/Hotel_Review-g294229-d1390243-Reviews-Bangka_Bed_and_Breakfast-Jakarta_Java.html,57,285,"2,075",Free Wifi Free parking ,False,0
285,property,      Puri Denpasar Hotel Jakarta,False,1723090,https://www.tripadvisor.com/Hotel_Review-g294229-d1723090-Reviews-Puri_Denpasar_Hotel_Jakarta-Jakarta_Java.html,119,286,"2,075",Free Wifi Free parking ,False,0
286,property,      favehotel Melawai,False,5960112,https://www.tripadvisor.com/Hotel_Review-g294229-d5960112-Reviews-Favehotel_Melawai-Jakarta_Java.html,126,287,"2,075",Free Wifi Restaurant ,False,0
287,property,      Amaris Hotel Thamrin City,False,2544341,https://www.tripadvisor.com/Hotel_Review-g294229-d2544341-Reviews-Amaris_Hotel_Thamrin_City-Jakarta_Java.html,238,288,"2,075",Free Wifi Restaurant ,False,0
288,property,      Amaris Hotel Dr. Susilo Grogol,False,4600951,https://www.tripadvisor.com/Hotel_Review-g294229-d4600951-Reviews-Amaris_Hotel_Dr_Susilo_Grogol-Jakarta_Java.html,90,289,"2,075",Free Wifi Free parking ,False,0
289,property,      ANA Hotel,False,13151232,https://www.tripadvisor.com/Hotel_Review-g294229-d13151232-Reviews-ANA_Hotel-Jakarta_Java.html,47,290,"2,075",Free parking Restaurant ,False,0
290,property,      Hotel Cipta Pancoran,False,7348020,https://www.tripadvisor.com/Hotel_Review-g294229-d7348020-Reviews-Hotel_Cipta_Pancoran-Jakarta_Java.html,45,291,"2,075",Free Wifi Free parking ,False,0
291,property,      Studio One Residence,False,1575797,https://www.tripadvisor.com/Hotel_Review-g294229-d1575797-Reviews-Studio_One_Residence-Jakarta_Java.html,74,292,"2,075",Free Wifi Free parking ,False,0
292,property,      Hotel Dharmein Jakarta,False,13541966,https://www.tripadvisor.com/Hotel_Review-g294229-d13541966-Reviews-Hotel_Dharmein_Jakarta-Jakarta_Java.html,15,293,"2,075",Free Wifi Free parking ,False,0
293,property,      Balairung Hotel,False,3947904,https://www.tripadvisor.com/Hotel_Review-g294229-d3947904-Reviews-Balairung_Hotel-Jakarta_Java.html,40,294,"2,075",Free Wifi Restaurant ,False,0
294,property,      G7 Hotel Jakarta,False,7814875,https://www.tripadvisor.com/Hotel_Review-g294229-d7814875-Reviews-G7_Hotel_Jakarta-Jakarta_Java.html,49,295,"2,075",Free Wifi ,False,0
295,property,      Nite & Day Jakarta Roxy,False,8114439,https://www.tripadvisor.com/Hotel_Review-g294229-d8114439-Reviews-Nite_Day_Jakarta_Roxy-Jakarta_Java.html,26,296,"2,075",Restaurant Room service ,False,0
296,property,      Sotis Hotel Falatehan Jakarta,False,6208156,https://www.tripadvisor.com/Hotel_Review-g294229-d6208156-Reviews-Sotis_Hotel_Falatehan_Jakarta-Jakarta_Java.html,32,297,"2,075",Free Wifi Free parking ,False,0
297,property,      Dwijaya House of Pakubuwono,False,10151835,https://www.tripadvisor.com/Hotel_Review-g294229-d10151835-Reviews-Dwijaya_House_of_Pakubuwono-Jakarta_Java.html,30,298,"2,075",Free Wifi Free parking ,False,0
298,property,      MaxOne Hotel at Kramat,False,10007071,https://www.tripadvisor.com/Hotel_Review-g294229-d10007071-Reviews-MaxOne_Hotel_at_Kramat-Jakarta_Java.html,47,299,"2,075",Free Wifi Free parking ,False,0
299,property,      F Hotel Jakarta,False,8571560,https://www.tripadvisor.com/Hotel_Review-g294229-d8571560-Reviews-F_Hotel_Jakarta-Jakarta_Java.html,40,300,"2,075",Free Wifi Free parking ,False,0
300,property,      Whiz Prime Kelapa Gading,False,7311923,https://www.tripadvisor.com/Hotel_Review-g294229-d7311923-Reviews-Whiz_Prime_Kelapa_Gading-Jakarta_Java.html,123,301,"2,075",Free Wifi Pool ,False,0
301,property,      Hotel 88 Grogol,False,6773334,https://www.tripadvisor.com/Hotel_Review-g294229-d6773334-Reviews-Hotel_88_Grogol-Jakarta_Java.html,87,302,"2,075",Free Wifi Free parking ,False,0
302,property,      Eightin Jakarta,False,14111858,https://www.tripadvisor.com/Hotel_Review-g294229-d14111858-Reviews-Eightin_Jakarta-Jakarta_Java.html,10,303,"2,075",Free Wifi Free parking ,False,0
303,property,      Oasis Amir Hotel Jakarta,False,1534230,https://www.tripadvisor.com/Hotel_Review-g294229-d1534230-Reviews-Oasis_Amir_Hotel_Jakarta-Jakarta_Java.html,92,304,"2,075",Free Wifi Room service ,False,0
304,property,      Amaris Hotel Senen,False,2348341,https://www.tripadvisor.com/Hotel_Review-g294229-d2348341-Reviews-Amaris_Hotel_Senen-Jakarta_Java.html,68,305,"2,075",Free Wifi Free parking ,False,0
305,property,      Amaris Hotel Pancoran,False,6440765,https://www.tripadvisor.com/Hotel_Review-g294229-d6440765-Reviews-Amaris_Hotel_Pancoran-Jakarta_Java.html,66,306,"2,075",Free Wifi Free parking ,False,0
306,property,      Verse Lite Hotel Pembangunan,False,11877923,https://www.tripadvisor.com/Hotel_Review-g294229-d11877923-Reviews-Verse_Lite_Hotel_Pembangunan-Jakarta_Java.html,35,307,"2,075",Free Wifi Free parking ,False,0
307,property,      Cordex Hotel Ancol,False,8650523,https://www.tripadvisor.com/Hotel_Review-g294229-d8650523-Reviews-Cordex_Hotel_Ancol-Jakarta_Java.html,15,308,"2,075",Free Wifi Free parking ,False,0
308,property,      Sahati Hotel Jakarta,False,2615249,https://www.tripadvisor.com/Hotel_Review-g294229-d2615249-Reviews-Sahati_Hotel_Jakarta-Jakarta_Java.html,35,309,"2,075",Free Wifi Pool ,False,0
309,property,      RedDoorz Plus @ Karet Setiabudi,False,8626912,https://www.tripadvisor.com/Hotel_Review-g294229-d8626912-Reviews-RedDoorz_Plus_Karet_Setiabudi-Jakarta_Java.html,24,310,"2,075",Free Wifi Free parking ,False,0
310,property,      Hotel Gren Alia Cikini,False,3179522,https://www.tripadvisor.com/Hotel_Review-g294229-d3179522-Reviews-Hotel_Gren_Alia_Cikini-Jakarta_Java.html,30,311,"2,075",Free Wifi Restaurant ,False,0
311,property,      Ozone Hotel,False,7389233,https://www.tripadvisor.com/Hotel_Review-g294229-d7389233-Reviews-Ozone_Hotel-Jakarta_Java.html,62,312,"2,075",Free Wifi Restaurant ,False,0
312,property,      Rasuna Mansion,False,4876650,https://www.tripadvisor.com/Hotel_Review-g294229-d4876650-Reviews-Rasuna_Mansion-Jakarta_Java.html,41,313,"2,075",Free Wifi Free parking ,False,0
313,property,      Tendean Residence,False,4083600,https://www.tripadvisor.com/Hotel_Review-g294229-d4083600-Reviews-Tendean_Residence-Jakarta_Java.html,19,314,"2,075",Free Wifi Fitness center ,False,0
314,property,      RedDoorz @ Tebet Utara,False,8696470,https://www.tripadvisor.com/Hotel_Review-g294229-d8696470-Reviews-RedDoorz_Tebet_Utara-Jakarta_Java.html,13,315,"2,075",,False,0
315,property,      Sabda Guest House & Zen Rooms,False,3931440,https://www.tripadvisor.com/Hotel_Review-g294229-d3931440-Reviews-Sabda_Guest_House_Zen_Rooms-Jakarta_Java.html,18,316,"2,075",Free Wifi Free parking ,False,0
316,property,      The Media Hotel and Towers,False,301782,https://www.tripadvisor.com/Hotel_Review-g294229-d301782-Reviews-The_Media_Hotel_and_Towers-Jakarta_Java.html,341,317,"2,075",Free Wifi Pool ,False,0
317,property,      Amaris Hotel Satrio Kuningan - Jakarta,False,10130289,https://www.tripadvisor.com/Hotel_Review-g294229-d10130289-Reviews-Amaris_Hotel_Satrio_Kuningan_Jakarta-Jakarta_Java.html,41,318,"2,075",Free Wifi Free parking ,False,0
318,property,      Batavia Apartments,False,1791835,https://www.tripadvisor.com/Hotel_Review-g294229-d1791835-Reviews-Batavia_Apartments-Jakarta_Java.html,83,319,"2,075",Free parking Pool ,False,0
319,property,      Hi Hotel Senen,False,18971400,https://www.tripadvisor.com/Hotel_Review-g294229-d18971400-Reviews-Hi_Hotel_Senen-Jakarta_Java.html,6,320,"2,075",Free parking Restaurant ,False,0
320,property,      Hotel 88 Tendean,False,10260501,https://www.tripadvisor.com/Hotel_Review-g294229-d10260501-Reviews-Hotel_88_Tendean-Jakarta_Java.html,24,321,"2,075",Free Wifi Free parking ,False,0
321,property,      Sunday Huts Lembongan,False,15521763,https://www.tripadvisor.com/Hotel_Review-g294229-d15521763-Reviews-Sunday_Huts_Lembongan-Jakarta_Java.html,6,322,"2,075",,False,0
322,property,      Stay Inn Hostel,False,16865893,https://www.tripadvisor.com/Hotel_Review-g294229-d16865893-Reviews-Stay_Inn_Hostel-Jakarta_Java.html,7,323,"2,075",Free Wifi ,False,0
323,property,      Chic Quarter Residence,False,3221220,https://www.tripadvisor.com/Hotel_Review-g294229-d3221220-Reviews-Chic_Quarter_Residence-Jakarta_Java.html,20,324,"2,075",Free Wifi Free parking ,False,0
324,property,      Everyday Smart Hotel Mangga Besar Jakarta,False,3913914,https://www.tripadvisor.com/Hotel_Review-g294229-d3913914-Reviews-Everyday_Smart_Hotel_Mangga_Besar_Jakarta-Jakarta_Java.html,57,325,"2,075",Free Wifi Free parking ,False,0
325,property,      Upscale Suites,False,10643845,https://www.tripadvisor.com/Hotel_Review-g294229-d10643845-Reviews-Upscale_Suites-Jakarta_Java.html,14,326,"2,075",Free Wifi Free parking ,False,0
326,property,      I Home Residence,False,6369524,https://www.tripadvisor.com/Hotel_Review-g294229-d6369524-Reviews-I_Home_Residence-Jakarta_Java.html,32,327,"2,075",Free Wifi ,False,0
327,property,      Amaris Hotel Mampang,False,12157825,https://www.tripadvisor.com/Hotel_Review-g294229-d12157825-Reviews-Amaris_Hotel_Mampang-Jakarta_Java.html,18,328,"2,075",Free Wifi Free parking ,False,0
328,property,      Hotel Shalva Jakarta,False,15225039,https://www.tripadvisor.com/Hotel_Review-g294229-d15225039-Reviews-Hotel_Shalva_Jakarta-Jakarta_Java.html,8,329,"2,075",Free Wifi Free parking ,False,0
329,property,      Aurora Hotel Jakarta,False,12126796,https://www.tripadvisor.com/Hotel_Review-g294229-d12126796-Reviews-Aurora_Hotel_Jakarta-Jakarta_Java.html,12,330,"2,075",Free parking Restaurant ,False,0
330,property,      RedDoorz Plus @ Guntur Raya Setiabudi,False,8598749,https://www.tripadvisor.com/Hotel_Review-g294229-d8598749-Reviews-RedDoorz_Plus_Guntur_Raya_Setiabudi-Jakarta_Java.html,29,331,"2,075",Free Wifi Free parking ,False,0
331,property,      Mega Cikini Hotel,False,1953174,https://www.tripadvisor.com/Hotel_Review-g294229-d1953174-Reviews-Mega_Cikini_Hotel-Jakarta_Java.html,19,332,"2,075",Restaurant Room service ,False,0
332,property,      Amaris Hotel Pasar Baru,False,7394523,https://www.tripadvisor.com/Hotel_Review-g294229-d7394523-Reviews-Amaris_Hotel_Pasar_Baru-Jakarta_Java.html,33,333,"2,075",Free Wifi Free parking ,False,0
333,property,      Big Hotel Jakarta,False,6487736,https://www.tripadvisor.com/Hotel_Review-g294229-d6487736-Reviews-Big_Hotel_Jakarta-Jakarta_Java.html,111,334,"2,075",Free Wifi Free parking ,False,0
334,property,      Amaris Hotel Slipi,False,19625614,https://www.tripadvisor.com/Hotel_Review-g294229-d19625614-Reviews-Amaris_Hotel_Slipi-Jakarta_Java.html,4,335,"2,075",Free Wifi Free parking ,False,0
335,property,      7 Days Premium Jatinegara,False,13275429,https://www.tripadvisor.com/Hotel_Review-g294229-d13275429-Reviews-7_Days_Premium_Jatinegara-Jakarta_Java.html,28,336,"2,075",Free Wifi Restaurant ,False,0
336,property,      Royal City Hotel,False,5040691,https://www.tripadvisor.com/Hotel_Review-g294229-d5040691-Reviews-Royal_City_Hotel-Jakarta_Java.html,51,337,"2,075",Free Wifi Free parking ,False,0
337,property,      EVERYDAY Smart Hotel Mayestik,False,10024444,https://www.tripadvisor.com/Hotel_Review-g294229-d10024444-Reviews-EVERYDAY_Smart_Hotel_Mayestik-Jakarta_Java.html,31,338,"2,075",Free Wifi Free parking ,False,0
338,property,      Happy Inn,False,9635567,https://www.tripadvisor.com/Hotel_Review-g294229-d9635567-Reviews-Happy_Inn-Jakarta_Java.html,18,339,"2,075",Free Wifi Restaurant ,False,0
339,property,      Grand Cempaka Hotel,False,308533,https://www.tripadvisor.com/Hotel_Review-g294229-d308533-Reviews-Grand_Cempaka_Hotel-Jakarta_Java.html,62,340,"2,075",Free Wifi Free parking ,False,0
340,property,      Dreamtel Jakarta,False,6207795,https://www.tripadvisor.com/Hotel_Review-g294229-d6207795-Reviews-Dreamtel_Jakarta-Jakarta_Java.html,100,341,"2,075",Free Wifi Free parking ,False,0
341,property,      Amaris Hotel Pluit,False,11760617,https://www.tripadvisor.com/Hotel_Review-g294229-d11760617-Reviews-Amaris_Hotel_Pluit-Jakarta_Java.html,23,342,"2,075",Free Wifi Restaurant ,False,0
342,property,      Marcopolo Hotel,False,309110,https://www.tripadvisor.com/Hotel_Review-g294229-d309110-Reviews-Marcopolo_Hotel-Jakarta_Java.html,58,343,"2,075",Free Wifi Free parking ,False,0
343,property,      The London Living,False,3157538,https://www.tripadvisor.com/Hotel_Review-g294229-d3157538-Reviews-The_London_Living-Jakarta_Java.html,20,344,"2,075",Free Wifi Pool ,False,0
344,property,      Travellers Hotel Jakarta,False,307102,https://www.tripadvisor.com/Hotel_Review-g294229-d307102-Reviews-Travellers_Hotel_Jakarta-Jakarta_Java.html,32,345,"2,075",Free Wifi Free parking ,False,0
345,property,      Rail Transit Suite,False,12685878,https://www.tripadvisor.com/Hotel_Review-g294229-d12685878-Reviews-Rail_Transit_Suite-Jakarta_Java.html,10,346,"2,075",Fitness center ,False,0
346,property,      Barito Mansion,False,17844533,https://www.tripadvisor.com/Hotel_Review-g294229-d17844533-Reviews-Barito_Mansion-Jakarta_Java.html,5,347,"2,075",Free Wifi Free parking ,False,0
347,property,      The Pejaten Suites,False,3426875,https://www.tripadvisor.com/Hotel_Review-g294229-d3426875-Reviews-The_Pejaten_Suites-Jakarta_Java.html,25,348,"2,075",Free Wifi Pool ,False,0
348,property,      Treehouse Suites,False,14178134,https://www.tripadvisor.com/Hotel_Review-g294229-d14178134-Reviews-Treehouse_Suites-Jakarta_Java.html,5,349,"2,075",Free Wifi Restaurant ,False,0
349,property,      U Stay Hotel Tebet,False,13284099,https://www.tripadvisor.com/Hotel_Review-g294229-d13284099-Reviews-U_Stay_Hotel_Tebet-Jakarta_Java.html,6,350,"2,075",Free Wifi Free parking ,False,0
350,property,      Bamboo Inn Hotel & Cafe,False,3516293,https://www.tripadvisor.com/Hotel_Review-g294229-d3516293-Reviews-Bamboo_Inn_Hotel_Cafe-Jakarta_Java.html,32,351,"2,075",Free Wifi Free parking ,False,0
351,property,      RedDoorz @ Setiabudi 8,False,9750748,https://www.tripadvisor.com/Hotel_Review-g294229-d9750748-Reviews-RedDoorz_Setiabudi_8-Jakarta_Java.html,14,352,"2,075",Free Wifi Free parking ,False,0
352,property,      Cipta Hotel Wahid Hasyim,False,651130,https://www.tripadvisor.com/Hotel_Review-g294229-d651130-Reviews-Cipta_Hotel_Wahid_Hasyim-Jakarta_Java.html,65,353,"2,075",Free Wifi Restaurant ,False,0
353,property,      Swiss-Belinn Wahid Hasyim,False,21337846,https://www.tripadvisor.com/Hotel_Review-g294229-d21337846-Reviews-Swiss_Belinn_Wahid_Hasyim-Jakarta_Java.html,3,354,"2,075",Free Wifi Free parking ,False,0
354,property,      Griya Prapanca Apartment,False,15844751,https://www.tripadvisor.com/Hotel_Review-g294229-d15844751-Reviews-Griya_Prapanca_Apartment-Jakarta_Java.html,5,355,"2,075",,False,0
355,property,      Mega Proklamasi Hotel,False,1953198,https://www.tripadvisor.com/Hotel_Review-g294229-d1953198-Reviews-Mega_Proklamasi_Hotel-Jakarta_Java.html,14,356,"2,075",Free Wifi Restaurant ,False,0
356,property,      d'primahotel Melawai,False,10148716,https://www.tripadvisor.com/Hotel_Review-g294229-d10148716-Reviews-D_primahotel_Melawai-Jakarta_Java.html,19,357,"2,075",Free Wifi Bar/Lounge ,False,0
357,property,      Grand Asia Hotel,False,1583451,https://www.tripadvisor.com/Hotel_Review-g294229-d1583451-Reviews-Grand_Asia_Hotel-Jakarta_Java.html,61,358,"2,075",Free Wifi Free parking ,False,0
358,property,      Petogogan Residence,False,11770701,https://www.tripadvisor.com/Hotel_Review-g294229-d11770701-Reviews-Petogogan_Residence-Jakarta_Java.html,6,359,"2,075",Free Wifi Room service ,False,0
359,property,      Golden Boutique Hotel Melawai,False,1927927,https://www.tripadvisor.com/Hotel_Review-g294229-d1927927-Reviews-Golden_Boutique_Hotel_Melawai-Jakarta_Java.html,45,360,"2,075",Restaurant Room service ,False,0
360,property,      Airy Kuningan Tiong 1 Jakarta,False,9465573,https://www.tripadvisor.com/Hotel_Review-g294229-d9465573-Reviews-Airy_Kuningan_Tiong_1_Jakarta-Jakarta_Java.html,17,361,"2,075",Free parking Room service ,False,0
361,property,      Amaris Hotel Fachrudin - Tanah Abang,False,14924931,https://www.tripadvisor.com/Hotel_Review-g294229-d14924931-Reviews-Amaris_Hotel_Fachrudin_Tanah_Abang-Jakarta_Java.html,4,362,"2,075",Free Wifi Free parking ,False,0
362,property,      S7 Suites Gandaria,False,17457674,https://www.tripadvisor.com/Hotel_Review-g294229-d17457674-Reviews-S7_Suites_Gandaria-Jakarta_Java.html,4,363,"2,075",,False,0
363,property,      BI Executive Hotel,False,12817507,https://www.tripadvisor.com/Hotel_Review-g294229-d12817507-Reviews-BI_Executive_Hotel-Jakarta_Java.html,11,364,"2,075",Free Wifi Free parking ,False,0
364,property,      Grand Orchardz Hotel Kemayoran,False,14960220,https://www.tripadvisor.com/Hotel_Review-g294229-d14960220-Reviews-Grand_Orchardz_Hotel_Kemayoran-Jakarta_Java.html,20,365,"2,075",Free Wifi Restaurant ,False,0
365,property,      W Residence,False,15247287,https://www.tripadvisor.com/Hotel_Review-g294229-d15247287-Reviews-W_Residence-Jakarta_Java.html,5,366,"2,075",Free Wifi ,False,0
366,property,      Amazing Koetaradja Jakarta Hotel & ZenRooms,False,6939356,https://www.tripadvisor.com/Hotel_Review-g294229-d6939356-Reviews-Amazing_Koetaradja_Jakarta_Hotel_ZenRooms-Jakarta_Java.html,33,367,"2,075",Restaurant Free Internet ,False,0
